ISIN_code,company,parent_market,year,revenue,net_income,net_income_margin
AU000000MPL3,MEDIBANK PRIVATE,Life Insurance,2015,"4,852,709.00","207,574.00",0.04
AU000000MPL3,MEDIBANK PRIVATE,Life Insurance,2016,"4,924,712.00","302,386.00",0.06
AU000000MPL3,MEDIBANK PRIVATE,Life Insurance,2017,"5,320,442.00","344,786.00",0.06
AU000000MQG1,MACQUARIE GROUP,Investment Services,2013,"9,108,350.00","706,767.00",0.08
AU000000MQG1,MACQUARIE GROUP,Investment Services,2014,"9,533,820.00","960,747.00",0.10
AU000000MQG1,MACQUARIE GROUP,Investment Services,2015,"9,413,229.00","1,089,164.00",0.12
AU000000MQG1,MACQUARIE GROUP,Investment Services,2016,"10,418,427.00","1,412,729.00",0.14
AU000000MQG1,MACQUARIE GROUP,Investment Services,2017,"10,646,032.00","1,875,463.00",0.18
AU000000NAB4,NATIONAL AUS.BANK,Banks,2013,"42,974,126.00","4,685,240.00",0.11
AU000000NAB4,NATIONAL AUS.BANK,Banks,2014,"37,107,427.00","4,176,059.00",0.11
AU000000NAB4,NATIONAL AUS.BANK,Banks,2015,"31,758,187.00","4,483,980.00",0.14
AU000000NAB4,NATIONAL AUS.BANK,Banks,2016,"26,638,385.00","165,096.00",0.01
AU000000NAB4,NATIONAL AUS.BANK,Banks,2017,"25,365,678.00","4,070,027.00",0.16
AU000000NCM7,NEWCREST MINING,Gold Mining,2013,"3,377,273.00","-5,169,241.00",-1.53
AU000000NCM7,NEWCREST MINING,Gold Mining,2014,"3,306,149.00","-1,817,563.00",-0.55
AU000000NCM7,NEWCREST MINING,Gold Mining,2015,"3,160,540.00","397,250.00",0.13
AU000000NCM7,NEWCREST MINING,Gold Mining,2016,"3,281,508.00","330,641.00",0.10
AU000000NCM7,NEWCREST MINING,Gold Mining,2017,"3,536,907.00","313,307.00",0.09
AU000000ORG5,ORIGIN ENERGY (EX BORAL),Multiutilities,2013,"13,078,771.00","338,175.00",0.03
AU000000ORG5,ORIGIN ENERGY (EX BORAL),Multiutilities,2014,"11,880,858.00","433,727.00",0.04
AU000000ORG5,ORIGIN ENERGY (EX BORAL),Multiutilities,2015,"8,403,369.00","-478,737.00",-0.06
AU000000ORG5,ORIGIN ENERGY (EX BORAL),Multiutilities,2016,"8,633,507.00","-426,498.00",-0.05
AU000000ORG5,ORIGIN ENERGY (EX BORAL),Multiutilities,2017,"10,467,071.00","-1,707,438.00",-0.16
AU000000ORI1,ORICA,Specialty Chemicals,2013,"6,171,330.00","538,217.00",0.09
AU000000ORI1,ORICA,Specialty Chemicals,2014,"5,561,777.00","493,058.00",0.09
AU000000ORI1,ORICA,Specialty Chemicals,2015,"4,113,140.00","-922,115.00",-0.22
AU000000ORI1,ORICA,Specialty Chemicals,2016,"3,687,072.00","248,223.00",0.07
AU000000ORI1,ORICA,Specialty Chemicals,2017,"3,954,055.00","303,035.00",0.08
AU000000QBE9,QBE INSURANCE GROUP,Reinsurance,2013,"16,607,578.00","-258,033.00",-0.02
AU000000QBE9,QBE INSURANCE GROUP,Reinsurance,2014,"15,138,605.00","675,700.00",0.04
AU000000QBE9,QBE INSURANCE GROUP,Reinsurance,2015,"14,269,084.00","670,006.00",0.05
AU000000QBE9,QBE INSURANCE GROUP,Reinsurance,2016,"14,424,786.00","822,436.00",0.06
AU000000QBE9,QBE INSURANCE GROUP,Reinsurance,2017,"16,367,876.00","-1,504,075.00",-0.09
AU000000REA9,REA GROUP,Real Estate Services,2013,"301,011.00","98,152.00",0.33
AU000000REA9,REA GROUP,Real Estate Services,2014,"357,996.00","122,530.00",0.34
AU000000REA9,REA GROUP,Real Estate Services,2015,"380,458.00","152,797.00",0.40
AU000000REA9,REA GROUP,Real Estate Services,2016,"456,044.00","183,168.00",0.40
AU000000REA9,REA GROUP,Real Estate Services,2017,"514,844.00","158,062.00",0.31
AU000000RHC8,RAMSAY HEALTH CARE,Healthcare Providers,2013,"3,737,258.00","224,462.00",0.06
AU000000RHC8,RAMSAY HEALTH CARE,Healthcare Providers,2014,"4,019,235.00","237,209.00",0.06
AU000000RHC8,RAMSAY HEALTH CARE,Healthcare Providers,2015,"5,355,441.00","270,514.00",0.05
AU000000RHC8,RAMSAY HEALTH CARE,Healthcare Providers,2016,"6,293,342.00","316,679.00",0.05
AU000000RHC8,RAMSAY HEALTH CARE,Healthcare Providers,2017,"6,678,764.00","365,165.00",0.05
AU000000RIO1,RIO TINTO,Other Mining,2013,"47,839,811.00","3,426,412.00",0.07
AU000000RIO1,RIO TINTO,Other Mining,2014,"43,405,105.00","5,943,797.00",0.14
AU000000RIO1,RIO TINTO,Other Mining,2015,"33,967,461.00","-844,578.00",-0.02
AU000000RIO1,RIO TINTO,Other Mining,2016,"32,917,902.00","4,499,037.00",0.14
AU000000RIO1,RIO TINTO,Other Mining,2017,"40,708,673.00","9,356,995.00",0.23
AU000000S320,SOUTH32,Other Mining,2013,"10,595,062.00","-1,467,521.00",-0.14
AU000000S320,SOUTH32,Other Mining,2014,"9,351,660.00","-65,365.00",-0.01
AU000000S320,SOUTH32,Other Mining,2015,"3,378,974.00","-808,035.00",-0.24
AU000000S320,SOUTH32,Other Mining,2016,"5,788,202.00","-1,608,387.00",-0.28
AU000000S320,SOUTH32,Other Mining,2017,"7,069,746.00","1,252,210.00",0.18
AU000000SCG8,SCENTRE GROUP,Retail REITs,2013,"2,244,209.00","2,137,747.00",0.95
AU000000SCG8,SCENTRE GROUP,Retail REITs,2014,"1,771,326.00","1,819,609.00",1.03
AU000000SCG8,SCENTRE GROUP,Retail REITs,2015,"2,100,479.00","1,970,099.00",0.94
AU000000SCG8,SCENTRE GROUP,Retail REITs,2016,"1,850,958.00","2,165,437.00",1.17
AU000000SCG8,SCENTRE GROUP,Retail REITs,2017,"1,931,573.00","3,298,988.00",1.71
AU000000SEK6,SEEK,Bus.Train & Employmnt,2013,"554,859.00","268,463.00",0.48
AU000000SEK6,SEEK,Bus.Train & Employmnt,2014,"592,652.00","160,070.00",0.27
AU000000SEK6,SEEK,Bus.Train & Employmnt,2015,"634,800.00","204,591.00",0.32
AU000000SEK6,SEEK,Bus.Train & Employmnt,2016,"699,051.00","258,578.00",0.37
AU000000SEK6,SEEK,Bus.Train & Employmnt,2017,"807,850.00","260,948.00",0.32
AU000000SGP0,STOCKLAND,Residential REITs,2013,"1,551,667.00","93,580.00",0.06
AU000000SGP0,STOCKLAND,Residential REITs,2014,"1,586,788.00","431,272.00",0.27
AU000000SGP0,STOCKLAND,Residential REITs,2015,"1,538,071.00","656,991.00",0.43
AU000000SGP0,STOCKLAND,Residential REITs,2016,"1,685,717.00","643,730.00",0.38
AU000000SGP0,STOCKLAND,Residential REITs,2017,"2,104,766.00","916,617.00",0.44
AU000000SHL7,SONIC HEALTHCARE,Healthcare Providers,2013,"3,064,249.00","299,703.00",0.10
AU000000SHL7,SONIC HEALTHCARE,Healthcare Providers,2014,"3,202,606.00","315,053.00",0.10
AU000000SHL7,SONIC HEALTHCARE,Healthcare Providers,2015,"3,056,153.00","252,973.00",0.08
AU000000SHL7,SONIC HEALTHCARE,Healthcare Providers,2016,"3,633,358.00","326,842.00",0.09
AU000000SHL7,SONIC HEALTHCARE,Healthcare Providers,2017,"3,928,905.00","328,120.00",0.08
AU000000STO6,SANTOS,Exploration and production,2013,"3,222,500.00","461,635.00",0.14
AU000000STO6,SANTOS,Exploration and production,2014,"3,303,694.00","-765,161.00",-0.23
AU000000STO6,SANTOS,Exploration and production,2015,"2,361,674.00","-1,962,969.00",-0.83
AU000000STO6,SANTOS,Exploration and production,2016,"2,527,724.00","-1,020,249.00",-0.40
AU000000STO6,SANTOS,Exploration and production,2017,"3,159,676.00","-366,103.00",-0.12
AU000000SUN6,SUNCORP GROUP,Specialty Finance,2013,"12,788,907.00","439,269.00",0.03
AU000000SUN6,SUNCORP GROUP,Specialty Finance,2014,"13,396,449.00","597,398.00",0.04
AU000000SUN6,SUNCORP GROUP,Specialty Finance,2015,"12,166,332.00","824,330.00",0.07
AU000000SUN6,SUNCORP GROUP,Specialty Finance,2016,"11,214,219.00","751,621.00",0.07
AU000000SUN6,SUNCORP GROUP,Specialty Finance,2017,"13,342,716.00","824,571.00",0.06
AU000000SYD9,SYDNEY AIRPORT,Transport Services,2013,"1,037,248.00","-365,461.00",-0.35
AU000000SYD9,SYDNEY AIRPORT,Transport Services,2014,"952,154.00","48,365.00",0.05
AU000000SYD9,SYDNEY AIRPORT,Transport Services,2015,"894,104.00","205,901.00",0.23
AU000000SYD9,SYDNEY AIRPORT,Transport Services,2016,"988,114.00","232,365.00",0.24
AU000000SYD9,SYDNEY AIRPORT,Transport Services,2017,"1,160,148.00","273,593.00",0.24
AU000000TAH8,TABCORP HOLDINGS,Gambling,2013,"1,792,147.00","113,262.00",0.06
AU000000TAH8,TABCORP HOLDINGS,Gambling,2014,"1,669,278.00","106,304.00",0.06
AU000000TAH8,TABCORP HOLDINGS,Gambling,2015,"1,568,265.00","243,370.00",0.16
AU000000TAH8,TABCORP HOLDINGS,Gambling,2016,"1,584,849.00","122,881.00",0.08
AU000000TAH8,TABCORP HOLDINGS,Gambling,2017,"1,713,651.00","-15,954.00",-0.01
AU000000TCL6,TRANSURBAN GROUP,Transport Services,2013,"1,069,167.00","153,615.00",0.14
AU000000TCL6,TRANSURBAN GROUP,Transport Services,2014,"941,107.00","230,776.00",0.25
AU000000TCL6,TRANSURBAN GROUP,Transport Services,2015,"1,353,270.00","-132,417.00",-0.10
AU000000TCL6,TRANSURBAN GROUP,Transport Services,2016,"1,600,273.00","71,686.00",0.04
AU000000TCL6,TRANSURBAN GROUP,Transport Services,2017,"2,095,562.00","183,323.00",0.09
AU000000TLS2,TELSTRA,Fixed Line Telecom.,2013,"22,972,616.00","3,411,270.00",0.15
AU000000TLS2,TELSTRA,Fixed Line Telecom.,2014,"20,720,714.00","3,498,462.00",0.17
AU000000TLS2,TELSTRA,Fixed Line Telecom.,2015,"18,933,409.00","3,078,325.00",0.16
AU000000TLS2,TELSTRA,Fixed Line Telecom.,2016,"18,762,292.00","4,185,329.00",0.22
AU000000TLS2,TELSTRA,Fixed Line Telecom.,2017,"19,953,094.00","2,984,565.00",0.15
AU000000TPM6,TPG TELECOM,Fixed Line Telecom.,2013,"648,198.00","133,449.00",0.21
AU000000TPM6,TPG TELECOM,Fixed Line Telecom.,2014,"794,556.00","140,494.00",0.18
AU000000TPM6,TPG TELECOM,Fixed Line Telecom.,2015,"924,443.00","163,047.00",0.18
AU000000TPM6,TPG TELECOM,Fixed Line Telecom.,2016,"1,729,019.00","274,870.00",0.16
AU000000TPM6,TPG TELECOM,Fixed Line Telecom.,2017,"1,988,443.00","330,356.00",0.17
AU000000TWE9,TREASURY WINE ESTATES,Distillers & Vintners,2013,"1,546,299.00","37,843.00",0.02
AU000000TWE9,TREASURY WINE ESTATES,Distillers & Vintners,2014,"1,465,017.00","-82,572.00",-0.06
AU000000TWE9,TREASURY WINE ESTATES,Distillers & Vintners,2015,"1,427,554.00","56,459.00",0.04
AU000000TWE9,TREASURY WINE ESTATES,Distillers & Vintners,2016,"1,696,796.00","129,904.00",0.08
AU000000TWE9,TREASURY WINE ESTATES,Distillers & Vintners,2017,"1,943,841.00","206,411.00",0.11
AU000000VCX7,VICINITY CENTRES,Retail REITs,2013,"505,686.00","190,250.00",0.38
AU000000VCX7,VICINITY CENTRES,Retail REITs,2014,"447,270.00","361,155.00",0.81
AU000000VCX7,VICINITY CENTRES,Retail REITs,2015,"647,387.00","491,179.00",0.76
AU000000VCX7,VICINITY CENTRES,Retail REITs,2016,"971,604.00","695,793.00",0.72
AU000000VCX7,VICINITY CENTRES,Retail REITs,2017,"1,005,977.00","1,214,690.00",1.21
AU000000WBC1,WESTPAC BANKING,Banks,2013,"34,608,329.00","6,087,144.00",0.18
AU000000WBC1,WESTPAC BANKING,Banks,2014,"31,544,259.00","6,179,388.00",0.20
AU000000WBC1,WESTPAC BANKING,Banks,2015,"28,783,904.00","5,824,881.00",0.20
AU000000WBC1,WESTPAC BANKING,Banks,2016,"27,246,634.00","5,387,343.00",0.20
AU000000WBC1,WESTPAC BANKING,Banks,2017,"29,201,877.00","6,264,719.00",0.21
AU000000WES1,WESFARMERS,Home Improvement Ret.,2013,"53,528,217.00","2,022,785.00",0.04
AU000000WES1,WESFARMERS,Home Improvement Ret.,2014,"49,249,340.00","2,200,553.00",0.04
AU000000WES1,WESFARMERS,Home Improvement Ret.,2015,"45,434,216.00","1,775,257.00",0.04
AU000000WES1,WESFARMERS,Home Improvement Ret.,2016,"47,777,191.00","294,711.00",0.01
AU000000WES1,WESFARMERS,Home Improvement Ret.,2017,"52,499,503.00","2,203,715.00",0.04
AU000000WOW2,WOOLWORTHS GROUP,Food and broadline retailers,2013,"52,351,226.00","2,014,286.00",0.04
AU000000WOW2,WOOLWORTHS GROUP,Food and broadline retailers,2014,"49,880,454.00","2,006,358.00",0.04
AU000000WOW2,WOOLWORTHS GROUP,Food and broadline retailers,2015,"44,285,683.00","1,561,353.00",0.04
AU000000WOW2,WOOLWORTHS GROUP,Food and broadline retailers,2016,"42,197,598.00","-894,125.00",-0.02
AU000000WOW2,WOOLWORTHS GROUP,Food and broadline retailers,2017,"42,143,526.00","1,160,925.00",0.03
AU000000WPL2,WOODSIDE PETROLEUM,Exploration and production,2013,"5,540,222.00","1,635,142.00",0.30
AU000000WPL2,WOODSIDE PETROLEUM,Exploration and production,2014,"6,770,665.00","2,198,303.00",0.32
AU000000WPL2,WOODSIDE PETROLEUM,Exploration and production,2015,"4,905,577.00","25,357.00",0.01
AU000000WPL2,WOODSIDE PETROLEUM,Exploration and production,2016,"3,970,885.00","845,823.00",0.21
AU000000WPL2,WOODSIDE PETROLEUM,Exploration and production,2017,"3,974,257.00","1,041,361.00",0.26
BE0003470755,SOLVAY,Specialty Chemicals,2013,"14,285,725.00","372,060.00",0.03
BE0003470755,SOLVAY,Specialty Chemicals,2014,"12,861,683.00","96,804.00",0.01
BE0003470755,SOLVAY,Specialty Chemicals,2015,"12,000,774.00","441,053.00",0.04
BE0003470755,SOLVAY,Specialty Chemicals,2016,"12,027,315.00","655,000.00",0.05
BE0003470755,SOLVAY,Specialty Chemicals,2017,"13,077,568.00","1,274,015.00",0.10
BE0003565737,KBC GROUP,Banks,2013,"20,158,761.00","595,296.00",0.03
BE0003565737,KBC GROUP,Banks,2014,"16,063,491.00","1,674,717.00",0.10
BE0003565737,KBC GROUP,Banks,2015,"13,836,685.00","1,724,018.00",0.12
BE0003565737,KBC GROUP,Banks,2016,"13,402,709.00","2,503,977.00",0.19
BE0003565737,KBC GROUP,Banks,2017,"14,639,767.00","3,029,538.00",0.21
BE0003739530,UCB,Pharmaceuticals,2013,"4,700,358.00","285,246.00",0.06
BE0003739530,UCB,Pharmaceuticals,2014,"4,046,427.00","252,902.00",0.06
BE0003739530,UCB,Pharmaceuticals,2015,"4,210,646.00","326,988.00",0.08
BE0003739530,UCB,Pharmaceuticals,2016,"4,406,746.00","548,470.00",0.12
BE0003739530,UCB,Pharmaceuticals,2017,"5,439,480.00","904,179.00",0.17
BE0003797140,GBL NEW,Specialty Finance,2013,"6,289,192.00","855,187.00",0.14
BE0003797140,GBL NEW,Specialty Finance,2014,"5,766,037.00","1,059,162.00",0.18
BE0003797140,GBL NEW,Specialty Finance,2015,"5,989,198.00","1,115,017.00",0.19
BE0003797140,GBL NEW,Specialty Finance,2016,"6,075,993.00","-482,759.00",-0.08
BE0003797140,GBL NEW,Specialty Finance,2017,"6,452,689.00","847,022.00",0.13
BE0003810273,PROXIMUS,Fixed Line Telecom.,2013,"8,597,342.00","868,140.00",0.10
BE0003810273,PROXIMUS,Fixed Line Telecom.,2014,"7,213,143.00","791,377.00",0.11
BE0003810273,PROXIMUS,Fixed Line Telecom.,2015,"6,457,192.00","523,615.00",0.08
BE0003810273,PROXIMUS,Fixed Line Telecom.,2016,"6,148,138.00","551,634.00",0.09
BE0003810273,PROXIMUS,Fixed Line Telecom.,2017,"6,891,209.00","626,801.00",0.09
BE0003826436,TELENET GROUP HOLDING,Broadcast & Entertain,2013,"2,261,698.00","160,337.00",0.07
BE0003826436,TELENET GROUP HOLDING,Broadcast & Entertain,2014,"2,065,683.00","132,213.00",0.06
BE0003826436,TELENET GROUP HOLDING,Broadcast & Entertain,2015,"1,964,519.00","190,803.00",0.10
BE0003826436,TELENET GROUP HOLDING,Broadcast & Entertain,2016,"2,562,114.00","44,104.00",0.02
BE0003826436,TELENET GROUP HOLDING,Broadcast & Entertain,2017,"3,035,648.00","134,747.00",0.04
BE0974256852,COLRUYT,Food and broadline retailers,2013,"11,453,384.00","487,399.00",0.04
BE0974256852,COLRUYT,Food and broadline retailers,2014,"10,469,403.00","423,520.00",0.04
BE0974256852,COLRUYT,Food and broadline retailers,2015,"9,686,658.00","358,926.00",0.04
BE0974256852,COLRUYT,Food and broadline retailers,2016,"9,679,968.00","385,511.00",0.04
BE0974256852,COLRUYT,Food and broadline retailers,2017,"10,153,385.00","408,446.00",0.04
BE0974264930,AGEAS (EX-FORTIS),Life Insurance,2013,"18,727,019.00","784,771.00",0.04
BE0974264930,AGEAS (EX-FORTIS),Life Insurance,2014,"16,699,375.00","575,503.00",0.03
BE0974264930,AGEAS (EX-FORTIS),Life Insurance,2015,"14,230,809.00","836,697.00",0.06
BE0974264930,AGEAS (EX-FORTIS),Life Insurance,2016,"13,549,635.00","28,584.00",0.00
BE0974264930,AGEAS (EX-FORTIS),Life Insurance,2017,"14,581,770.00","748,319.00",0.05
BE0974293251,ANHEUSER-BUSCH INBEV,Brewers,2013,"44,755,123.00","14,913,885.00",0.33
BE0974293251,ANHEUSER-BUSCH INBEV,Brewers,2014,"43,129,648.00","8,445,761.00",0.20
BE0974293251,ANHEUSER-BUSCH INBEV,Brewers,2015,"42,947,284.00","8,148,401.00",0.19
BE0974293251,ANHEUSER-BUSCH INBEV,Brewers,2016,"43,497,166.00","1,185,930.00",0.03
BE0974293251,ANHEUSER-BUSCH INBEV,Brewers,2017,"59,497,986.00","8,426,738.00",0.14
BE0974320526,UMICORE,Specialty Chemicals,2013,"13,530,933.00","246,702.00",0.02
BE0974320526,UMICORE,Specialty Chemicals,2014,"10,682,992.00","206,439.00",0.02
BE0974320526,UMICORE,Specialty Chemicals,2015,"10,534,962.00","183,837.00",0.02
BE0974320526,UMICORE,Specialty Chemicals,2016,"11,015,325.00","137,881.00",0.01
BE0974320526,UMICORE,Specialty Chemicals,2017,"14,345,896.00","254,494.00",0.02
BMG0171K1018,ALIBABA HLTH.INFO.TECH.,Computer Services,2013,"63,180.00","-5,332.00",-0.08
BMG0171K1018,ALIBABA HLTH.INFO.TECH.,Computer Services,2014,"7,765.00",-835.00,-0.11
BMG0171K1018,ALIBABA HLTH.INFO.TECH.,Computer Services,2015,"4,797.00","-13,100.00",-2.73
BMG0171K1018,ALIBABA HLTH.INFO.TECH.,Computer Services,2016,"8,904.00","-30,146.00",-3.39
BMG0171K1018,ALIBABA HLTH.INFO.TECH.,Computer Services,2017,"369,144.00","-16,167.00",-0.04
BMG0171W1055,ALIBABA PICTURES GROUP,Broadcast & Entertain,2013,"96,866.00","26,571.00",0.27
BMG0171W1055,ALIBABA PICTURES GROUP,Broadcast & Entertain,2014,"20,524.00","-67,630.00",-3.30
BMG0171W1055,ALIBABA PICTURES GROUP,Broadcast & Entertain,2015,"41,949.00","74,131.00",1.77
BMG0171W1055,ALIBABA PICTURES GROUP,Broadcast & Entertain,2016,"136,106.00","-144,230.00",-1.06
BMG0171W1055,ALIBABA PICTURES GROUP,Broadcast & Entertain,2017,"136,106.00","-144,230.00",-1.06
BMG0450A1053,ARCH CAP.GP.,Prop. & Casualty Ins.,2013,"3,494,242.00","687,793.00",0.20
BMG0450A1053,ARCH CAP.GP.,Prop. & Casualty Ins.,2014,"3,955,206.00","812,417.00",0.21
BMG0450A1053,ARCH CAP.GP.,Prop. & Casualty Ins.,2015,"3,938,365.00","515,800.00",0.13
BMG0450A1053,ARCH CAP.GP.,Prop. & Casualty Ins.,2016,"4,468,135.00","664,668.00",0.15
BMG0450A1053,ARCH CAP.GP.,Prop. & Casualty Ins.,2017,"5,499,583.00","588,002.00",0.11
BMG0684D1074,ATHENE HOLDING A,Asset Managers,2013,"1,801,000.00","916,000.00",0.51
BMG0684D1074,ATHENE HOLDING A,Asset Managers,2014,"3,835,000.00","463,000.00",0.12
BMG0684D1074,ATHENE HOLDING A,Asset Managers,2015,"2,789,000.00","562,000.00",0.20
BMG0684D1074,ATHENE HOLDING A,Asset Managers,2016,"4,089,000.00","805,000.00",0.20
BMG0684D1074,ATHENE HOLDING A,Asset Managers,2017,"8,618,000.00","1,441,000.00",0.17
BMG0692U1099,AXIS CAPITAL HDG.,Prop. & Casualty Ins.,2013,"4,205,727.00","683,910.00",0.16
BMG0692U1099,AXIS CAPITAL HDG.,Prop. & Casualty Ins.,2014,"4,377,750.00","770,657.00",0.18
BMG0692U1099,AXIS CAPITAL HDG.,Prop. & Casualty Ins.,2015,"4,203,029.00","601,562.00",0.14
BMG0692U1099,AXIS CAPITAL HDG.,Prop. & Casualty Ins.,2016,"4,031,867.00","465,462.00",0.12
BMG0692U1099,AXIS CAPITAL HDG.,Prop. & Casualty Ins.,2017,"4,606,088.00","-374,179.00",-0.08
BMG0750C1082,AXALTA COATING SYSTEMS,Specialty Chemicals,2013,"3,986,800.00","-221,000.00",-0.06
BMG0750C1082,AXALTA COATING SYSTEMS,Specialty Chemicals,2014,"4,391,500.00","27,400.00",0.01
BMG0750C1082,AXALTA COATING SYSTEMS,Specialty Chemicals,2015,"4,113,300.00","93,700.00",0.02
BMG0750C1082,AXALTA COATING SYSTEMS,Specialty Chemicals,2016,"4,097,400.00","41,800.00",0.01
BMG0750C1082,AXALTA COATING SYSTEMS,Specialty Chemicals,2017,"4,377,000.00","144,500.00",0.03
BMG0957L1090,BEIJING ENTERPRISES WATER GROUP,Water,2013,"826,239.00","139,836.00",0.17
BMG0957L1090,BEIJING ENTERPRISES WATER GROUP,Water,2014,"1,151,014.00","231,392.00",0.20
BMG0957L1090,BEIJING ENTERPRISES WATER GROUP,Water,2015,"1,742,283.00","316,816.00",0.18
BMG0957L1090,BEIJING ENTERPRISES WATER GROUP,Water,2016,"2,238,429.00","416,221.00",0.19
BMG0957L1090,BEIJING ENTERPRISES WATER GROUP,Water,2017,"2,710,959.00","475,513.00",0.18
BMG1368B1028,BRILLIANCE CHINA AUTOMOTIVE HOLDINGS,Automobiles,2013,"994,214.00","549,633.00",0.55
BMG1368B1028,BRILLIANCE CHINA AUTOMOTIVE HOLDINGS,Automobiles,2014,"893,807.00","875,756.00",0.98
BMG1368B1028,BRILLIANCE CHINA AUTOMOTIVE HOLDINGS,Automobiles,2015,"773,517.00","555,895.00",0.72
BMG1368B1028,BRILLIANCE CHINA AUTOMOTIVE HOLDINGS,Automobiles,2016,"771,141.00","554,016.00",0.72
BMG1368B1028,BRILLIANCE CHINA AUTOMOTIVE HOLDINGS,Automobiles,2017,"785,384.00","647,901.00",0.82
BMG169621056,BUNGE,Food Products,2013,"61,347,000.00","230,000.00",0.00
BMG169621056,BUNGE,Food Products,2014,"57,161,000.00","467,000.00",0.01
BMG169621056,BUNGE,Food Products,2015,"43,455,000.00","738,000.00",0.02
BMG169621056,BUNGE,Food Products,2016,"42,679,000.00","709,000.00",0.02
BMG169621056,BUNGE,Food Products,2017,"45,794,000.00","159,000.00",0.00
BMG2109G1033,CHINA GAS HOLDINGS,O&G T&D,2013,"2,740,643.00","227,537.00",0.08
BMG2109G1033,CHINA GAS HOLDINGS,O&G T&D,2014,"3,353,772.00","332,116.00",0.10
BMG2109G1033,CHINA GAS HOLDINGS,O&G T&D,2015,"4,088,439.00","434,966.00",0.11
BMG2109G1033,CHINA GAS HOLDINGS,O&G T&D,2016,"3,758,291.00","293,187.00",0.08
BMG2109G1033,CHINA GAS HOLDINGS,O&G T&D,2017,"4,116,736.00","533,709.00",0.13
BMG2113B1081,CHINA RESOURCES GAS GROUP,Gas Distribution,2013,"2,874,483.00","278,697.00",0.10
BMG2113B1081,CHINA RESOURCES GAS GROUP,Gas Distribution,2014,"3,703,105.00","320,010.00",0.09
BMG2113B1081,CHINA RESOURCES GAS GROUP,Gas Distribution,2015,"4,012,276.00","366,175.00",0.09
BMG2113B1081,CHINA RESOURCES GAS GROUP,Gas Distribution,2016,"4,245,530.00","424,267.00",0.10
BMG2113B1081,CHINA RESOURCES GAS GROUP,Gas Distribution,2017,"5,096,082.00","467,424.00",0.09
BMG2178K1009,CHEUNG KONG INFR.HDG.,Power generation,2013,"647,171.00","1,501,080.00",2.32
BMG2178K1009,CHEUNG KONG INFR.HDG.,Power generation,2014,"786,604.00","4,098,338.00",5.21
BMG2178K1009,CHEUNG KONG INFR.HDG.,Power generation,2015,"717,018.00","1,440,230.00",2.01
BMG2178K1009,CHEUNG KONG INFR.HDG.,Power generation,2016,"686,303.00","1,242,853.00",1.81
BMG2178K1009,CHEUNG KONG INFR.HDG.,Power generation,2017,"769,575.00","1,311,962.00",1.70
BMG2442N1048,COSCO SHIPPING PORTS,Transport - Shipping,2013,"798,935.00","309,385.00",0.39
BMG2442N1048,COSCO SHIPPING PORTS,Transport - Shipping,2014,"870,170.00","292,785.00",0.34
BMG2442N1048,COSCO SHIPPING PORTS,Transport - Shipping,2015,"798,335.00","381,732.00",0.48
BMG2442N1048,COSCO SHIPPING PORTS,Transport - Shipping,2016,"556,982.00","188,214.00",0.34
BMG2442N1048,COSCO SHIPPING PORTS,Transport - Shipping,2017,"632,887.00","510,982.00",0.81
BMG2519Y1084,CREDICORP,Banks,2013,"4,503,689.00","551,745.00",0.12
BMG2519Y1084,CREDICORP,Banks,2014,"4,913,253.00","802,236.00",0.16
BMG2519Y1084,CREDICORP,Banks,2015,"4,681,910.00","906,446.00",0.19
BMG2519Y1084,CREDICORP,Banks,2016,"5,000,588.00","1,048,236.00",0.21
BMG2519Y1084,CREDICORP,Banks,2017,"5,449,020.00","1,262,688.00",0.23
BMG2624N1535,DAIRY FARM INTL.HDG.,Food and broadline retailers,2013,"10,361,406.00","501,094.00",0.05
BMG2624N1535,DAIRY FARM INTL.HDG.,Food and broadline retailers,2014,"11,009,293.00","509,146.00",0.05
BMG2624N1535,DAIRY FARM INTL.HDG.,Food and broadline retailers,2015,"11,139,867.00","424,498.00",0.04
BMG2624N1535,DAIRY FARM INTL.HDG.,Food and broadline retailers,2016,"11,212,877.00","469,510.00",0.04
BMG2624N1535,DAIRY FARM INTL.HDG.,Food and broadline retailers,2017,"11,256,268.00","402,341.00",0.04
